Reg-ID,State,Number,Year,Title,Description,Regulation Type,Current Status,History,StateNet History,Last Action Date,Introduction Date,Comment Period End,Adopted Date,Emergency Adopted Date,Effective Date,Expiration Date,Intent (access),Specific Policies Record Link,Categories (from Specific Policies Record Link),Subcategories (from Specific Policies Record Link),Headers (from Specific Policies Record Link),Specific Policies (from Specific Policies Record Link),Positive/Neutral/Restrictive (from Specific Policies Record Link),Category Intent (from Specific Policies Record Link),Specific Policies (access),Policy Categories (Access),Issuing Agency Link,Agency Type (from Issuing Agency Link),Priority Level (from Issuing Agency Link),Parent Agency (from Issuing Agency Link),State Reg ID,Citation,Contact,StateNet Link,Related Bills,Supersedes,Superseded By,Legal Status,Review Status,Website Blurb,Internal Notes,StateNet Regulations Import,Import Date,Last Updated,Last Updated By,Newly Tracked,Change in Status,Last Status Date Text
WA-REG-44662-2024,WA,44662,2024,Health Care Coverage-Noncovered Services,"Provides an adult chiropractic benefit, in alignment with ESSB 5693, Section 211(95) and ESSB 5187, Section 211(43); removes acupuncture, naturopathy, and chiropractic for adults from noncovered services.",Standard Rulemaking,Proposed,,"04/25/2025 - Partial Withdrawal of Proposed Rules - Vol. 25, Issue 10, Washington State Register 05/21/2025",2025-04-25,2024-06-13,,2024-11-19,,2025-01-01,,,,,,,,,,Doula,Pregnancy,Health Care Authority,,,,25-10-013,"WAC 182-501-0070; -502-0002, -0003; -531-0050; -556-0200, -0250","Valerie Freudenstein, Rule-Making Questions, PO Box 42716, Olympia, WA 98504-2716, 360-725-1344, fax 360-586-9727, telecommunications relay service (TRS) 711, valerie.freuedenstein@hca.wa.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444662&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Pending,Needs Review,,,,,,,,checked,"04/25/2025 - Partial Withdrawal of Proposed Rules - Vol. 25, Issue 10, Washington State Register 05/21/2025"
WA-REG-44825-2024,WA,44825,2024,Green River College Proposed Rule Making,Provides that Green River College is engaging in the rule-making process to maintain compliance with federal and State law as well as to update language and procedures to ensure due process for students and clear processes and procedures for the college.,Standard Rulemaking,Proposed,,"06/16/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 13, Washington State Register 07/02/2025",2025-06-16,2024-07-25,,,,,,,,,,,,,,"Misc, lactation, Misc","Abortion, Pregnancy",Green River Community College,,,,25-13-078,WAC 132J-126-010 thru -480 (non seq),"Shawn Percell, 31920 124th Ave S.E., Auburn, WA 98092, phone 253-887-5404, email skpercell@greenriver.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444825&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Pending,Needs Review,,,,,,,,checked,"06/16/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 13, Washington State Register 07/02/2025"
WA-REG-44848-2024,WA,44848,2024,Tacoma Community College Student Conduct Code,"Provides that the United States Department of Education released its final rule under Title IX, which requires institutions of higher education to adopt student disciplinary procedures addressing sex discrimination, including sex-based harassment; provides that the deadline for implementing this new rule is the specified date.",Emergency Rule,Proposed,,"04/10/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 9, Washington State Register 05/07/2025",2025-04-10,2024-07-31,,,2024-07-31,2024-07-31,2025-01-27,,,,,,,,,Misc,Pregnancy,Tacoma Community College,,,,25-09-046,WAC 132V-121-020 thru -130-020 (non seq)," Tacoma Community College, 6501 South 19th Street, Tacoma, Washington 98466, 253-566-5000",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444848&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Expired,Needs Review,,,,,,,,checked,"04/10/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 9, Washington State Register 05/07/2025"
WA-REG-44869-2024,WA,44869,2024,Student Conduct Code,Brings Bates Technical Colleges Student Conduct Code into compliance with a new final rule governing sex discrimination grievance procedures; updates the code to ensure its prohibited conduct and procedures adequately protect the interests of the college community.,Standard Rulemaking,Adopted,,"12/18/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025",2024-12-18,2024-08-05,,2024-12-18,,2025-01-18,,,,,,,,,,"Misc, lactation, ParentalLeave",Pregnancy,Bates Technical College,,,,25-01-151,WAC 495A-119-010 thru -210 (non seq),"Hannah Herber, 1101 South Yakima Ave, Tacoma, WA 98405, 253-680-6100, Hannah.herber@batestech.edu, Tina Muller, 1101 South Yakima Ave, Tacoma, WA 98405, 256-680-7007, tina.muller@batestech.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444869&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"12/18/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025"
WA-REG-44886-2024,WA,44886,2024,Skagit Valley College Intends to Revise Chapter 132D-15,"The college is required by the United States Department of Education to comply with the recently implemented Title IX regulations, which take effect on August 1, 2024. Amendments to the college's regulations implementing Title IX to clarify how recipient schools and institutions covered by Title IX must ensure that their education programs and activities are free from all prohibited sex discrimination.",Standard Rulemaking,Adopted,,"12/12/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025",2024-12-12,2024-08-08,,2024-12-12,,2025-01-12,,,,,,,,,,"Misc, lactation, Misc","Abortion, Pregnancy",Skagit Valley College,,,,25-01-077,WAC 132D-150-010 thru -580 (non seq),"Pam Davis, 2405 East College Way, Mount Vernon, WA 98273, 360-416-7995, pam.davis@skagit.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444886&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"12/12/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025"
WA-REG-44888-2024,WA,44888,2024,Code of Student Rights and Responsibilities,"The United States Department of Education released its final rule under Title IX. This rule requires institutions of higher education to implement student disciplinary procedures addressing sex discrimination, including sex-based harassment.",Standard Rulemaking,Adopted,,"12/18/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025",2024-12-18,2024-08-08,,2024-12-18,,2025-01-18,,,,,,,,,,"lactation, Misc",Pregnancy,Peninsula College,,,,25-01-152,WAC 132A-126-005 thru -127-085 (non seq),"Trisha Haggerty, Rules Coordinator, Peninsula College, 1502 East Lauridsen Boulevard, Port Angeles, WA 98362, 360-417-6201, email thaggerty@pencol.edu, website www.pencol.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444888&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"12/18/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025"
WA-REG-44897-2024,WA,44897,2024,"Chapter 132Q-10 WAC, Student Conduct Code and Procedure",To bring Community Colleges of Spokane's student conduct code into compliance with a new final rule governing sex discrimination grievance procedures recently adopted by the United States Department of Education and to update the code to ensure its prohibited conduct and procedures adequately protect the interests of the college community and the constitutional and procedural rights of individual students.,Standard Rulemaking,Adopted,,"12/19/2024 - Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025",2024-12-19,2024-08-13,,2024-12-19,,2025-01-19,,,,,,,,,,"Misc, lactation, Misc","Abortion, Pregnancy",Community Colleges of Spokane,,,,25-02-032,WAC 132Q-10-600 thru -608 (non seq),"Patrick McEachern, 3410 West Whistalks Way, Spokane, WA 99224-5204, 509-533-3514, TTY 1-800-833-6384, Patrick.McEachern@sfcc.spokane.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444897&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"12/19/2024 - Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025"
WA-REG-44911-2024,WA,44911,2024,Student Code of Conduct,"The United States Department of Education (department) released its final rule to fully effectuate Title IX's promise that no person experiences sex discrimination in federally funded education. Before issuing the proposed regulations, the department received feedback on its Title IX regulations, as amended in 2020, from a wide variety of stakeholders.",Standard Rulemaking,Proposed,,"04/10/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 9, Washington State Register 05/07/2025",2025-04-10,2024-08-16,,,,,,,,,,,,,,Misc,Pregnancy,Bellevue College,,,,25-09-047,WAC 132H-126-010 thru -480 (non seq),"Lori McRea Keller, 3000 Landerholm Circle S.E., 425-564-6155, TTY 425-564-6189, loreen.keller@bellevuecollege.edu, website www.bellevuecollege.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444911&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Pending,Needs Review,,,,,,,,checked,"04/10/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 9, Washington State Register 05/07/2025"
WA-REG-44945-2024,WA,44945,2024,Cascadia College's Student Conduct Code,"The United States Department of Education released its final rule under Title IX. This rule requires institutions of higher education to adopt student disciplinary procedures addressing sex discrimination, including sex-based harassment.",Standard Rulemaking,Adopted,,"01/21/2025 - Rule Adoption - Vol. 25, Issue 3, Washington State Register 02/05/2025",2025-01-21,2024-08-20,,2025-01-21,,2025-02-21,,,,,,,,,,"lactation, Misc",Pregnancy,Cascadia College,,,,25-03-132,WAC 132Z-115-006 thru -119-080 (non seq),"Susan Thomas, 18345 Campus Way N.E., Bothell, WA 98011, 425-352-8272, sthomas@cascadia.edu, website www.cascadia.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444945&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"01/21/2025 - Rule Adoption - Vol. 25, Issue 3, Washington State Register 02/05/2025"
WA-REG-44976-2024,WA,44976,2024,Student Code of Conduct,Brings Lower Columbia Colleges Student Conduct Code into compliance with a new final rule issued by the United States Department of Education pursuant to its authority under Title IX of the Education Amendment of 1972; updates other provisions of the Student Conduct Code to reflect current issues and needs of the district and its students.,Standard Rulemaking,Adopted,,"12/13/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025",2024-12-13,2024-08-27,,2024-12-13,,2025-01-13,,,,,,,,,,"Misc, lactation, Misc","Abortion, Pregnancy",Lower Columbia College,,,,25-01-083,WAC 132M-126-005 thru -155 (non seq),"Bryanna Doumit, 1600 Maple Street, PO Box 3010, Longview, WA 98632, 360-442-2100, fax 360-442-2129, TTY 800-833-6388, rulemaking@lowercolumnia.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202444976&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"12/13/2024 - Rule Adoption - Vol. 25, Issue 1, Washington State Register 01/08/2025"
WA-REG-45003-2024,WA,45003,2024,Student Code of Conduct,Brings Big Bend Community Colleges Student Conduct Code into compliance with a new final rule governing sex discrimination grievance procedures recently adopted by the United States Department of Education; updates the code to ensure its prohibited conduct and procedures adequately protect the interests of the college community and the constitutional and procedural rights of individual students.,Standard Rulemaking,Adopted,,"12/23/2024 - Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025",2024-12-23,2024-09-04,,2024-12-23,,2025-01-23,,,,,,,,,,"lactation, Misc",Pregnancy,Big Bend Community College,,,,25-02-065,WAC 132R-04-015 thru -320 (non seq),"Melinda Owens, 7662 Chanute Street N.E., 509-793-2001, melindad@bigbend.edu, www.bigbend.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202445003&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,"12/23/2024 - Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025"
WA-REG-45090-2024,WA,45090,2024,Repealing Current Student Code of Conduct,Allows the Yakima Valley College to be in compliance with the new Title IX requirements in the Student Code of Conduct.,Standard Rulemaking,Proposed,,"03/27/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 8, Washington State Register 04/16/2025",2025-03-27,2024-09-30,,,,,,,,,,,,,,"lactation, Misc",Pregnancy,Yakima Valley Community College,,,,25-08-045,SWCAA 400-025 thru -200 (non seq),"Leslie Blackaby, PO Box 22520, Yakima, WA 98902, 509-574-6867, lblackaby@yvcc.edu, website https://lawfilesext.leg.wa.gov/law/wsr/2024/16/24-16-136.htm[l]",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202445090&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Pending,Needs Review,,,,,,,,checked,"03/27/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 8, Washington State Register 04/16/2025"
WA-REG-45099-2024,WA,45099,2024,Statutes Authorizing the Agency,"Provides that the United States Department of Education released its final rule under Title IX, which requires institutions of higher education to adopt investigative and disciplinary procedures addressing sex discrimination, including sex-based harassment.",Standard Rulemaking,Proposed,,"03/14/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 7, Washington State Register 04/02/2025",2025-03-14,2024-10-01,,,,,,,,,,,,,,"lactation, Misc",Pregnancy,Edmonds Community College,,,,25-07-068,WAC 132Y-125-001 through -300-015 (non seq),"Suzanne Moreau, 7030 196th St S.W., Lynnwood, WA 98036, 425-640-1400, fax 425-640-1195, Suzanne.moreau@edmonds.edu, website www.edmonds.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202445099&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Pending,Needs Review,,,,,,,,checked,"03/14/2025 - Withdrawal of Proposed Rules - Vol. 25, Issue 7, Washington State Register 04/02/2025"
WA-REG-45208-2024,WA,45208,2024,Statement of Jurisdiction,"Provides that the United States Department of Education released its final rule under Title IX, which requires institutions of higher education to implement student disciplinary procedures addressing sex discrimination, including sex-based harassment.",Emergency Rule,Adopted,,"12/19/2024 - Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025",2024-12-19,2024-10-30,,2024-12-19,2024-10-30,,2025-04-28,,,,,,,,,"lactation, Misc",Pregnancy,Bellingham Technical College,,,,25-02-031,WAC 495B-121-235 thru -390 (non seq),"Bellingham Technical College, 3028 Lindbergh Ave. Bellingham WA 98225, 360-752-7000, btc@btc.edu",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202445208&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Expired,Needs Review,,,,,,,,checked,"12/19/2024 - Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025"
WA-REG-45337-2025,WA,45337,2025,Family Planning Only Programs-Covered Services,These rules are necessary to expand family-planning only (FPO) coverage to support preventative screenings and family planning services while the permanent rule-making process is completed.,Emergency Rule,Adopted,,"12/20/2024 - No published proposal - Vol. 25, Issue 2, Washington State Register 01/15/2025; 12/20/2024 - Emergency Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025",2024-12-20,2024-12-20,,,2024-12-20,2024-12-20,2025-06-18,,,,,,,,,Misc,Family Planning,Health Care Authority,,,,25-02-046,"WAC 182-532-530, -550, -560","Health Care Authority, Dennis Martin, Administrator, Legislative Affairs and Analysis, Cherry Street Plaza, 626 8th Avenue SE, Olympia, WA 98501, 844-284-2148, dennis.martin@hca.wa.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202545337&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Expired,Needs Review,,,,,,,checked,checked,"12/20/2024 - No published proposal - Vol. 25, Issue 2, Washington State Register 01/15/2025; 12/20/2024 - Emergency Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025"
WA-REG-45355-2025,WA,45355,2025,Birth Doula Services-Purpose,"This emergency rule is necessary to implement reimbursement for birth doula services, effective January 1, 2025, while the permanent rule-making process is completed. Coverage for birth doula services is directed by section 211(34), chapter 376, Laws of 2024 (ESSB 5950), and is a critical step for improving access to doula care and addressing preventable poor maternal and infant outcomes.",Emergency Rule,Adopted,,"12/31/2024 - No published proposal - Vol. 25, Issue 2, Washington State Register 01/15/2025; 12/31/2024 - Emergency Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025",2024-12-31,2024-12-31,,,2024-12-31,2025-01-01,2025-06-29,,,,,,,,,Doula,Pregnancy,Health Care Authority,,,,25-02-111,WAC 182-533-0610 thru -0680 (non seq),"Health Care Authority, Dennis Martin, Administrator, Legislative Affairs and Analysis, Cherry Street Plaza, 626 8th Avenue SE, Olympia, WA 98501, 844-284-2148, dennis.martin@hca.wa.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202545355&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Expired,Needs Review,,,,,,,checked,checked,"12/31/2024 - No published proposal - Vol. 25, Issue 2, Washington State Register 01/15/2025; 12/31/2024 - Emergency Rule Adoption - Vol. 25, Issue 2, Washington State Register 01/15/2025"
WA-REG-45374-2025,WA,45374,2025,Definitions,"Immediate change of these rules is necessary to protect against the harms to public health, safety, and welfare that, absent independent state-law protections, would result from potentially imminent changes to federal policy that the federal government will seek to enforce to restrict hospitals' obligation and ability to provide abortion care as treatment for emergency medical conditions consistent with the standard of care and the patient's informed consent and to provide treatment that prioritizes a pregnant person's health and safety according to their informed consent.",Emergency Rule,Adopted,,"01/13/2025 - No published proposal - Vol. 25, Issue 3, Washington State Register 02/05/2025; 01/13/2025 - Emergency Rule Adoption - Vol. 25, Issue 3, Washington State Register 02/05/2025",2025-01-13,2025-01-13,,,2025-01-13,2025-01-13,2025-07-12,,,,,,,,,Misc,Abortion,Department of Health,,,,25-03-056,"WAC 246-320-010, -281","Department of Health, River View Corporate Center, Ste 1500, 16201 East Indiana Ave, Spokane Valley, WA 99216",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202545374&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Expired,Needs Review,,,,,,,checked,checked,"01/13/2025 - No published proposal - Vol. 25, Issue 3, Washington State Register 02/05/2025; 01/13/2025 - Emergency Rule Adoption - Vol. 25, Issue 3, Washington State Register 02/05/2025"
WA-REG-45616-2025,WA,45616,2025,Family Planning Only Programs-Payment Limitations,These rules are necessary to expand family-planning only (FPO) coverage to support preventative screenings and family planning services while the permanent rule-making process is completed.,Emergency Rule,Adopted,,"04/18/2025 - No published proposal - Vol. 25, Issue 9, Washington State Register 05/07/2025; 04/18/2025 - Emergency Rule Adoption - Vol. 25, Issue 9, Washington State Register 05/07/2025",2025-04-18,2025-04-18,,,2025-04-18,2025-04-18,2025-10-15,,,,,,,,,Misc,Family Planning,Health Care Authority,,,,25-09-097,"WAC 182-532-530, -550, -560","Health Care Authority, Dennis Martin, Administrator, Legislative Affairs and Analysis, Cherry St Plaza, 626 8th Ave SE, Olympia, WA 98501, 844-284-2148, dennis.martin@hca.wa.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202545616&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,checked,checked,"04/18/2025 - No published proposal - Vol. 25, Issue 9, Washington State Register 05/07/2025; 04/18/2025 - Emergency Rule Adoption - Vol. 25, Issue 9, Washington State Register 05/07/2025"
WA-REG-45718-2025,WA,45718,2025,Adopting Rules for Hospital Emergency Care,The department is considering rule making to provide direction for hospitals and providers regarding the legal requirements to provide emergency care in Washington state.,Standard Rulemaking,Under Review,,"05/28/2025 - Preproposal Statement of Inquiry - Vol. 25, Issue 12, Washington State Register 06/18/2025",2025-05-28,2025-05-28,,,,,,,,,,,,,,Misc,Abortion,Department of Health,,,,25-12-043,"WAC 246-320-010, -281","Ian Corbridge, PO Box 47850, Olympia, WA 98504-7850, TTY 711, ochsfacilities@doh.wa.gov, website doh.wa.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WA202545718&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Under Review,Needs Review,,,,,,,checked,checked,"05/28/2025 - Preproposal Statement of Inquiry - Vol. 25, Issue 12, Washington State Register 06/18/2025"
WI-REG-23372-2023,WI,23372,2023,Prenatal Care Coordination,"Extends the period of postpartum medical assistance (MA) eligibility for pregnant women. Aligns the prenatal care coordination (PNCC) benefit eligibility with the postpartum eligibility extension. Expands PNCC eligibility to more pregnant MA recipients, based on the fact that MA recipients generally face higher risks for adverse pregnancy outcomes, such as preterm birth and low birth weight, than individuals who are not eligible for MA. Adjusts prenatal care coordination service provision requirements to mitigate the risks of fraud, waste, and abuse identified in the benefit and to promote the health and safety of the people of Wisconsin.",Emergency Rule,Emergency Adopted,,"05/27/2025 - Emergency Rule Extension - No. 833, Wisconsin Administrative Register 05/27/2025",2025-05-27,2023-01-30,,,2024-12-23,2025-01-06,2025-06-21,,,,,,,,,MaternalHlth,Insurance,Department of Health Services,,,,CR 25-004,"DHS 105, 107","Bailey Dvorak, Division of Medicaid Services, 608-267-5210, DHSDMSAdminRules@dhs.wisconsin.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WI202323372&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,Expired,Needs Review,,,,,,,,checked,"05/27/2025 - Emergency Rule Extension - No. 833, Wisconsin Administrative Register 05/27/2025"
WV-REG-8213-2024,WV,8213,2024,Fatality and Mortality Review Team,Implements amendments to rule concerning Fatality and Mortality Review Team.,Standard Rulemaking,Adopted,,05/09/2025 - Rule Adoption - Secretary of State Online Data Services 05/09/2025,2025-05-09,2024-07-30,,2025-05-09,,2025-05-09,,,,,,,,,,MaternalMortality,Pregnancy,Department of Health,,,,64-29,"Title 64, Series 29","Virginia M. Payne, Rm 702, 350 Capitol St, Charleston, WV 25301, virginia.m.payne@wv.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WV20248213&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,05/09/2025 - Rule Adoption - Secretary of State Online Data Services 05/09/2025
WY-REG-7296-2024,WY,7296,2024,"Child Care, Purchase of Service, General","Modifies Child Care, Purchase of Service Rules, Chapter 1, in order to comply with federal regulations, which call for the Department of Family Services to require child care providers who receive child care assistance to complete and keep current adult and pediatric first aid and adult and pediatric cardiopulmonary resuscitation certification.",Standard Rulemaking,Adopted,,05/07/2025 - Rule Adoption - Secretary of State 05/05/2025,2025-05-07,2024-11-25,,2025-05-07,,2025-05-07,,,,,,,,,,Preg/MinorParent,Minors,Department of Family Services,,,,,Chapter 1,"Eve Barela, Department of Family Services, 2300 Capitol Ave, 3rd Fl, Cheyenne, WY 82002, 307-777-6350, eve.barela@wyo.gov",http://custom.statenet.com/public/resources.cgi?id=ID:reg:WY20247296&cuiq=4aa65820-f27e-5f2a-8693-0b980d13c610&client_md=1d5569b6-2229-5514-a54d-7f5dde5c9a90,,,,In Effect,Needs Review,,,,,,,,checked,05/07/2025 - Rule Adoption - Secretary of State 05/05/2025
